what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197803088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197806962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197811921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197817275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197831921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197837099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197840864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197842652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197849240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197856538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197876103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197910286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331197920094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197923322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197924449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331197924577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198116547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198123426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198135200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198171787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198199265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331198204272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331198205354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198205740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198212225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198233618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198237977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198278842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198285648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198288043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198292277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198295468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198322491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198323032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198325587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198327130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198337788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198340419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198348685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198357565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198364113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198375213
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198383932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198384450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198390918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198391347
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198391491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198412152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198416152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198430774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198433600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198439501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198441208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198441793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198442569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198446285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198457518
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198459323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198459579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198459976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198469463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198486196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198486614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198486964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198487642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198490078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198490630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198491377
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198493062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198504831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198505294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198505626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198506413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198510746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198518963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331198535470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331198538586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198539115
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331198541922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198545058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198547206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198547704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198549545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331198553432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198561285
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198561770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198562418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198562843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198565788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1331198579374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331198580449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331198590148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198590557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331198621517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198641995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198649830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198669325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198683839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198705228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198706581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198726801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198729396
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331198740653
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1331198742132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198742770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198762982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198764920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198776274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198779043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331198785526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198798124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198825821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198827224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198827310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198827465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198828873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331198835095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331200159209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331200159920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331200160917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331200174880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331200176215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202139767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202158440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202219385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202260342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202294530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202296207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202296958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202299463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202310130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202312770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202878095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202903892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202920706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202924096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202925142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331202981681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202987682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202992229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331202992551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331202993867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203009079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203009184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203010893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203044942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203055014
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331203059230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203060296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203067133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203076184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203079351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203080344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203080686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203081768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203083311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203086255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203089251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203094588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203100097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203128674
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331203148249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203148757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203159528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203173737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203174482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331203175884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331203176226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203198193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203867709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203872485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203875919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203876045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203876207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203876345
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203876555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203876645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203877241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203879321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203880586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203880594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203916629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331203950167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204021739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204022712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204064971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204065911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204079886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204080233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204338157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331204343831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331204344967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204346198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204364289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204364799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204492938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331204529706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204531870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204684094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204729308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331204734018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204734895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331204738877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1331204740110
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331204742910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204753390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1331204754005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204754711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204757812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331204759916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204764257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204936777
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331204939369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204959657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204963050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204963968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204972551
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331204973251
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331204974877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204978902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204980234
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331204981837
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1331204990750
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1331204990914
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1331204990924
